param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
m,8,C107_co_25.txt,4.772704,2.008186379617191,207.157,1.4722932792076495,214.98672129503012,-0.8731860860610742
m,8,C203_co_25.txt,3.49446,0.09790651459428028,146.856,0.0,157.24368827405874,0.0
m,8,R206_co_25.txt,3.284306,0.31186644397882896,194.715,2.6261785925561174,139.76256665128747,0.02342432863100591
m,8,RC201_co_25.txt,3.146894,0.16516900384151986,270.767,0.0,157.1017036114733,0.0
m,10,RC207_co_25.txt,5.569358,1.3675242626622754,252.70600000000002,0.23031500168247224,178.71065698223154,-0.40255802093111404
m,10,C107_co_25.txt,5.791152,1.7646375301092294,206.6932,0.7865946859723856,282.20178351751053,-1.0951192878997131
m,10,C203_co_25.txt,4.296838,0.1266938955514433,146.856,0.0,216.31051865985876,0.0
m,10,R206_co_25.txt,3.984188,0.1861242327586603,195.8334,2.2996858046263675,190.8557061678357,0.5979368097913774
m,10,RC201_co_25.txt,3.883092,0.13836972092911073,270.767,0.0,217.2491887175364,0.0
I,5,RC207_co_25.txt,0.5388071999999999,0.11407733201736443,256.1686,3.711216822014033,-73.03615449056127,0.9621349527091033
I,5,C107_co_25.txt,0.4610072,0.09171148678164584,211.356,1.7815837055833184,-69.57465905671036,1.13607979259438
I,5,C203_co_25.txt,0.4194446,0.014433311446095802,146.856,0.0,-69.12270395693834,0.0
I,5,R206_co_25.txt,0.4149148,0.03107832391233479,196.4086,0.6073160626889447,-69.71018005337943,0.8934121130491033
I,5,RC201_co_25.txt,0.5072028000000001,0.07383175423691354,270.767,0.0,-58.56145648486749,0.0
I,10,RC207_co_25.txt,1.0764042,0.11303597930836,253.4804,1.5650890709477066,-46.132871731277945,-0.09734857173485627
I,10,C107_co_25.txt,1.0600016,0.35448361730593414,212.0146,2.6571891727914343,-30.042502415509936,1.4512268532475119
I,10,C203_co_25.txt,0.8978084000000001,0.034996926883656514,146.856,0.0,-33.90808760740388,0.0
I,10,R206_co_25.txt,0.7900418,0.03292115317998445,197.2234,0.6073160626889447,-42.324969192942696,1.3119678799030572
I,10,RC201_co_25.txt,0.8487282,0.07232505779257974,270.767,0.0,-30.65878096844087,0.0
I,15,RC207_co_25.txt,1.998258,0.6163086500853286,253.7274,1.6927091598972375,0.0,0.0
I,15,C107_co_25.txt,1.5152079999999999,0.21154005760139144,208.9818,2.4692677457092387,0.0,0.0
I,15,C203_co_25.txt,1.358424,0.049707298558662426,146.856,0.0,0.0,0.0
I,15,R206_co_25.txt,1.369816,0.27454090046840013,194.6694,2.597133573769363,0.0,0.0
I,15,RC201_co_25.txt,1.223988,0.08558189364579401,270.767,0.0,0.0,0.0
I,20,RC207_co_25.txt,2.383862,0.6481773976852324,252.603,0.0,19.297007693701214,-0.4431527694683271
I,20,C107_co_25.txt,2.350206,1.0173271854865573,210.4852,3.1047377828087175,55.10781358070972,0.7193927892285353
I,20,C203_co_25.txt,2.64624,1.0767843108301682,146.856,0.0,94.80221197505344,0.0
I,20,R206_co_25.txt,1.650412,0.031566288505302575,196.4086,0.6073160626889447,20.48421101812215,0.8934121130491033
I,20,RC201_co_25.txt,1.7003300000000001,0.12330364735075763,270.767,0.0,38.91721160664974,0.0
I,25,RC207_co_25.txt,3.042126,0.30512984175593183,252.4776,0.7886068729094361,52.238900081971394,-0.49257589050295447
I,25,C107_co_25.txt,3.445818,1.279743703000722,208.4812,3.3304370133662595,127.4155099497891,-0.23954239077278094
I,25,C203_co_25.txt,2.374202,0.055388879930903065,146.856,0.0,74.77621125657377,0.0
I,25,R206_co_25.txt,2.165228,0.04214831159133192,195.5162,2.11517970867726,58.06706886180334,0.43499389220904866
I,25,RC201_co_25.txt,2.081986,0.11129196682600234,270.767,0.0,70.09856305780775,0.0
alpha,0.75,RC207_co_25.txt,3.837196,0.7507631712664122,252.5166,0.6306118457498308,92.02705556539745,-0.4772050633869175
alpha,0.75,C107_co_25.txt,3.497128,0.7688983476507151,206.7232,1.4722532730478126,130.8018437072666,-1.0807639708338246
