param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
BASELINE,DEFAULT,C102_co_50.txt,16.60904,2.4776859330835297,332.5636,2.743797969967894,0.0,0.0
BASELINE,DEFAULT,RC203_co_50.txt,17.7428,1.8723483623514086,425.1534,9.657736085646595,0.0,0.0
BASELINE,DEFAULT,R204_co_50.txt,14.37842,4.404111438985167,317.512,11.713245152390519,0.0,0.0
BASELINE,DEFAULT,RC202_co_50.txt,15.61348,2.9727984504503495,429.5666,25.355389590775363,0.0,0.0
BASELINE,DEFAULT,R205_co_50.txt,14.478948,2.985114649476633,358.107,9.403720646637687,0.0,0.0
m,1,C102_co_50.txt,4.877258,1.08712742588898,364.3376,23.555154898662853,-70.63491929696116,9.554262703434771
m,1,RC203_co_50.txt,4.377652,0.6834917952470241,449.9458,21.816385245956756,-75.32716369456905,5.831401089583205
m,1,R204_co_50.txt,5.333118,1.8847890700473622,334.8356,15.557018040100099,-62.90887315852506,5.456045755750964
m,1,RC202_co_50.txt,4.3768460000000005,0.7679142469573019,444.4348,32.626189582910236,-71.96751781153208,3.4612095074430838
m,1,R205_co_50.txt,5.278782,1.6647256000524533,387.2056,27.48885856669935,-63.54167443656819,8.125671936041455
m,3,C102_co_50.txt,10.961856000000001,2.9109531742420733,357.8802,26.071184873342432,-34.0006646982607,7.612558921060511
m,3,RC203_co_50.txt,13.14424,1.6628059306485528,439.3334,13.483711239862705,-25.91789345537344,3.335266753129578
m,3,R204_co_50.txt,11.837484,2.994820823067718,315.0074,5.357432108762555,-17.67187215285129,-0.7888205800095688
m,3,RC202_co_50.txt,9.800302,1.5396447071061556,420.203,0.36971272631599333,-37.23178945372844,-2.179778409215246
m,3,R205_co_50.txt,11.79252,1.9684976217918067,354.9556,2.3796161034923182,-18.55402754399008,-0.8800163079749972
m,5,C102_co_50.txt,16.60904,2.4776859330835297,332.5636,2.743797969967894,0.0,0.0
m,5,RC203_co_50.txt,17.7428,1.8723483623514086,425.1534,9.657736085646595,0.0,0.0
m,5,R204_co_50.txt,14.37842,4.404111438985167,317.512,11.713245152390519,0.0,0.0
m,5,RC202_co_50.txt,15.61348,2.9727984504503495,429.5666,25.355389590775363,0.0,0.0
m,5,R205_co_50.txt,14.478948,2.985114649476633,358.107,9.403720646637687,0.0,0.0
m,7,C102_co_50.txt,18.31766,3.786675261756677,338.6404,9.843023966241265,10.287289331592914,1.8272595076550744
m,7,RC203_co_50.txt,22.9618,5.363067881352985,430.32620000000003,3.188106836352887,29.4147485177086,1.2166902581515406
m,7,R204_co_50.txt,19.073,5.306932782219876,317.5522,9.735386468959502,32.6501799224115,0.01266093879917203
m,7,RC202_co_50.txt,19.543120000000002,4.6391577238761785,420.068,0.30186917696247667,25.16825204887061,-2.2112054335695586
m,7,R205_co_50.txt,19.998,3.1798027273716216,354.9556,2.3796161034923182,38.117769329650194,-0.8800163079749972
m,9,C102_co_50.txt,25.61456,3.680918016337774,331.1596,0.9658666056966619,54.22059312278134,-0.4221748862473212
m,9,RC203_co_50.txt,26.5904,5.531045973864257,430.4396,7.37287947819574,49.865861081678204,1.2433629838077287
m,9,R204_co_50.txt,27.93274,3.44108064828478,312.0922,5.900380428413064,94.26849403481049,-1.706959107057374
m,9,RC202_co_50.txt,18.9515,4.707568957540611,417.5876,3.53851696336191,21.379090375752238,-2.788624627706154
m,9,R205_co_50.txt,24.86762,2.754010899034352,353.846,0.0,71.7501851653863,-1.1898678327985837
