param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
beta,1.25,RC208_co_25.txt,7.9729833333333335,0.5794614625092281,199.292,0.0,0.20204669151161012,-0.15247441085257735
beta,1.25,R102_co_25.txt,8.19324,0.5970841779849803,199.70133333333334,0.7089861305648654,-2.5495979827774984,0.2053937605791182
beta,1.25,C208_co_25.txt,8.01227,0.5837767473101335,199.292,0.0,-1.5368677440880643,0.0
beta,1.5,RC208_co_25.txt,8.015526666666666,0.4739612773564246,199.59633333333335,0.5271207957701346,0.7367184567537064,0.0
beta,1.5,R102_co_25.txt,7.476256666666667,0.2376298685631361,199.292,0.0,-11.077398227000968,0.0
beta,1.5,C208_co_25.txt,8.215273333333332,0.39149938778155613,199.292,0.0,0.9578489914177245,0.0
beta,1.75,RC208_co_25.txt,8.13541,0.3429311842046446,199.292,0.0,2.243375985307525,-0.15247441085257735
beta,1.75,R102_co_25.txt,7.784843333333334,0.3538863546865478,199.59633333333335,0.5271207957701346,-7.407068208129153,0.1527072503328515
beta,1.75,C208_co_25.txt,8.122766666666667,0.15722453031678385,199.292,0.0,-0.17896943264354845,0.0
rho,0.2,RC208_co_25.txt,13.969266666666666,0.40683109927011835,199.292,0.0,75.5615247466352,-0.15247441085257735
rho,0.2,R102_co_25.txt,12.3186,0.5918728664164293,199.292,0.0,46.51743660497644,0.0
rho,0.2,C208_co_25.txt,12.862366666666667,0.7645616020526618,199.292,0.0,58.0661797747746,0.0
rho,0.4,RC208_co_25.txt,10.08975,0.24833816682097015,199.292,0.0,26.804930894417932,-0.15247441085257735
rho,0.4,R102_co_25.txt,9.678146666666667,0.833893289656017,199.292,0.0,15.111882899598768,0.0
rho,0.4,C208_co_25.txt,9.67404,0.3232957389140786,199.292,0.0,18.88469559425511,0.0
rho,0.6,RC208_co_25.txt,7.956906666666667,0.5146947699688946,199.59633333333335,0.5271207957701346,0.0,0.0
rho,0.6,R102_co_25.txt,8.4076,0.7415739365026258,199.292,0.0,0.0,0.0
rho,0.6,C208_co_25.txt,8.13733,0.44155240379823535,199.292,0.0,0.0,0.0
rho,0.8,RC208_co_25.txt,6.986706666666667,0.29045823905224855,199.59633333333335,0.5271207957701346,-12.193180599495953,0.0
rho,0.8,R102_co_25.txt,7.144036666666667,0.5455373837174986,199.59633333333335,0.5271207957701346,-15.028823128280766,0.1527072503328515
rho,0.8,C208_co_25.txt,7.003963333333333,0.2078875237558361,199.748,0.7898151682514052,-13.927991941664738,0.22880998735523195
Q,1.0,RC208_co_25.txt,8.633363333333334,0.62643547922618,199.292,0.0,8.501503096680787,-0.15247441085257735
Q,1.0,R102_co_25.txt,8.10915,0.44622268700728346,200.25533333333334,1.6685422779580106,-3.5497644987868213,0.48337782416421043
Q,1.0,C208_co_25.txt,8.481346666666667,0.5248255598132903,199.59633333333335,0.5271207957701346,4.227635682302016,0.1527072503328515
Q,1.5,RC208_co_25.txt,8.387876666666667,0.3364631167503103,199.292,0.0,5.416300807013784,-0.15247441085257735
Q,1.5,R102_co_25.txt,8.622483333333333,0.5973001394887943,199.292,0.0,2.5558225097927214,0.0
Q,1.5,C208_co_25.txt,8.548726666666667,0.9164764104074545,199.59633333333335,0.5271207957701346,5.055671413924059,0.1527072503328515
Q,2.0,RC208_co_25.txt,7.956906666666667,0.5146947699688946,199.59633333333335,0.5271207957701346,0.0,0.0
Q,2.0,R102_co_25.txt,8.4076,0.7415739365026258,199.292,0.0,0.0,0.0
Q,2.0,C208_co_25.txt,8.13733,0.44155240379823535,199.292,0.0,0.0,0.0
Q,2.5,RC208_co_25.txt,8.95297,1.8817365745236498,199.292,0.0,12.51822316209985,-0.15247441085257735
Q,2.5,R102_co_25.txt,7.79075,0.8719649011858219,199.292,0.0,-7.336814310861605,0.0
Q,2.5,C208_co_25.txt,8.069263333333334,0.66890580355782,199.59633333333335,0.5271207957701346,-0.8364742079609248,0.1527072503328515
Q,3.0,RC208_co_25.txt,7.6038033333333335,0.4082458205950596,199.703,0.711872881910811,-4.437696056088798,0.05344119547953699
Q,3.0,R102_co_25.txt,7.8369100000000005,0.18891633942038985,199.59633333333335,0.5271207957701346,-6.787787240116085,0.1527072503328515
Q,3.0,C208_co_25.txt,7.76267,0.5014785383244231,199.94766666666666,1.135647979495985,-4.60421292979393,0.32899798620449466
LS,10,RC208_co_25.txt,8.5719,0.7284936377896519,200.416,1.9468251077074097,7.729050485280703,0.4106621865131033
LS,10,R102_co_25.txt,8.08515,0.09246983724436794,199.292,0.0,-3.835220514772347,0.0
LS,10,C208_co_25.txt,8.448136666666667,0.5709897110573303,199.292,0.0,3.819516557232731,0.0
LS,30,RC208_co_25.txt,7.692216666666667,0.534072813887145,199.59633333333335,0.5271207957701346,-3.3265439835916113,0.0
LS,30,R102_co_25.txt,8.050346666666666,0.28814150383680115,199.292,0.0,-4.249171384620276,0.0
LS,30,C208_co_25.txt,8.044186666666667,0.1197436997646783,199.292,0.0,-1.1446424482395796,0.0
LS,50,RC208_co_25.txt,7.956906666666667,0.5146947699688946,199.59633333333335,0.5271207957701346,0.0,0.0
LS,50,R102_co_25.txt,8.4076,0.7415739365026258,199.292,0.0,0.0,0.0
LS,50,C208_co_25.txt,8.13733,0.44155240379823535,199.292,0.0,0.0,0.0
LS,70,RC208_co_25.txt,8.349616666666666,0.21805553337013342,199.292,0.0,4.935460681537875,-0.15247441085257735
LS,70,R102_co_25.txt,7.8691233333333335,0.37179813680723744,199.292,0.0,-6.4046418319932785,0.0
LS,70,C208_co_25.txt,7.9043133333333335,0.3524665766187389,199.292,0.0,-2.863551885774165,0.0
LS,90,RC208_co_25.txt,8.158893333333333,0.831685633477778,199.703,0.711872881910811,2.5385074266716696,0.05344119547953699
LS,90,R102_co_25.txt,8.264393333333334,0.3272353731388668,199.292,0.0,-1.7033001887181363,0.0
LS,90,C208_co_25.txt,8.070313333333333,0.3168133198483506,199.59633333333335,0.5271207957701346,-0.8235707125883722,0.1527072503328515
t,10,RC208_co_25.txt,7.956906666666667,0.5146947699688946,199.59633333333335,0.5271207957701346,0.0,0.0
t,10,R102_co_25.txt,8.4076,0.7415739365026258,199.292,0.0,0.0,0.0
t,10,C208_co_25.txt,8.13733,0.44155240379823535,199.292,0.0,0.0,0.0
t,20,RC208_co_25.txt,8.564543333333333,1.1470341940122506,199.292,0.0,7.63659412032816,-0.15247441085257735
t,20,R102_co_25.txt,9.096613333333334,1.3424814964212106,199.292,0.0,8.19512504559367,0.0
t,20,C208_co_25.txt,8.03029,0.2732662022643852,199.292,0.0,-1.3154191854084765,0.0
t,30,RC208_co_25.txt,7.439666666666667,0.3374136719715627,199.292,0.0,-6.50051611346453,-0.15247441085257735
t,30,R102_co_25.txt,7.9604,0.5342854852043053,199.292,0.0,-5.318997097863843,0.0
t,30,C208_co_25.txt,8.019296666666666,0.6668739540073023,199.292,0.0,-1.4505167337853417,0.0
t,40,RC208_co_25.txt,7.693453333333333,0.15635676011395652,199.292,0.0,-3.3110019303984153,-0.15247441085257735
t,40,R102_co_25.txt,7.530193333333333,0.18380920062209433,199.292,0.0,-10.435875477742368,0.0
t,40,C208_co_25.txt,7.796386666666667,0.249416608174623,199.292,0.0,-4.189867356163921,0.0
t,50,RC208_co_25.txt,7.937686666666667,0.7639327649952801,199.292,0.0,-0.24155115555793616,-0.15247441085257735
t,50,R102_co_25.txt,7.50275,0.13300570777226073,199.292,0.0,-10.76228650268805,0.0
t,50,C208_co_25.txt,7.672353333333334,0.19628134662604407,199.292,0.0,-5.714118349221019,0.0
p,64,RC208_co_25.txt,7.956906666666667,0.5146947699688946,199.59633333333335,0.5271207957701346,0.0,0.0
p,64,R102_co_25.txt,8.4076,0.7415739365026258,199.292,0.0,0.0,0.0
p,64,C208_co_25.txt,8.13733,0.44155240379823535,199.292,0.0,0.0,0.0
p,64,RC208_co_25.txt,7.956906666666667,0.5146947699688946,199.59633333333335,0.5271207957701346,0.0,0.0
p,64,R102_co_25.txt,8.4076,0.7415739365026258,199.292,0.0,0.0,0.0
p,64,C208_co_25.txt,8.13733,0.44155240379823535,199.292,0.0,0.0,0.0
