param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
BASELINE,DEFAULT,C208_co_25.txt,3.04277,0.24401750449506684,199.59633333333335,0.5271207957701346,0.0,0.0
BASELINE,DEFAULT,C101_co_25.txt,3.1735599999999997,0.48586665125320144,199.292,0.0,0.0,0.0
BASELINE,DEFAULT,R111_co_25.txt,2.777503333333333,0.09725638350943003,199.59966666666668,0.5328942984620256,0.0,0.0
BASELINE,DEFAULT,R112_co_25.txt,2.8705133333333333,0.5497935196356294,199.292,0.0,0.0,0.0
BASELINE,DEFAULT,RC101_co_25.txt,2.4652600000000002,0.03849770512640982,199.292,0.0,0.0,0.0
m,3,C208_co_25.txt,1.2089,0.14709868932114922,199.292,0.0,-60.26975420422838,-0.15247441085257735
m,3,C101_co_25.txt,1.0665323333333334,0.12640859731969714,199.90433333333334,1.0605924445013362,-66.39318830167592,0.3072543470552452
m,3,R111_co_25.txt,0.9647556666666667,0.12835719159569256,199.292,0.0,-65.26536421798474,-0.15414187398443052
m,3,R112_co_25.txt,1.0273476666666665,0.09332690627216429,199.292,0.0,-64.21031546041706,0.0
m,3,RC101_co_25.txt,1.0378303333333334,0.15577675838305702,199.292,0.0,-57.901789939668305,0.0
m,5,C208_co_25.txt,1.71495,0.23287812799831595,199.292,0.0,-43.63852673715069,-0.15247441085257735
m,5,C101_co_25.txt,1.68851,0.2840089468661155,199.292,0.0,-46.794451656814424,0.0
m,5,R111_co_25.txt,1.7869233333333332,0.7014900913294023,199.292,0.0,-35.664403643079936,-0.15414187398443052
m,5,R112_co_25.txt,1.5251166666666667,0.259848300424177,199.68933333333334,0.6882015208740381,-46.86954946502019,0.19937244512240118
m,5,RC101_co_25.txt,1.6829033333333334,0.21934837640915728,199.292,0.0,-31.73525983736672,0.0
m,10,C208_co_25.txt,3.04277,0.24401750449506684,199.59633333333335,0.5271207957701346,0.0,0.0
m,10,C101_co_25.txt,3.1735599999999997,0.48586665125320144,199.292,0.0,0.0,0.0
m,10,R111_co_25.txt,2.777503333333333,0.09725638350943003,199.59966666666668,0.5328942984620256,0.0,0.0
m,10,R112_co_25.txt,2.8705133333333333,0.5497935196356294,199.292,0.0,0.0,0.0
m,10,RC101_co_25.txt,2.4652600000000002,0.03849770512640982,199.292,0.0,0.0,0.0
m,15,C208_co_25.txt,4.421503333333333,0.053792417061639154,199.292,0.0,45.311782794405524,-0.15247441085257735
m,15,C101_co_25.txt,4.2006033333333335,0.3068733152839024,199.292,0.0,32.36249931727567,0.0
m,15,R111_co_25.txt,4.65767,0.1690097239806042,199.59966666666668,0.5328942984620256,67.69268803757814,0.0
m,15,R112_co_25.txt,4.26873,0.17442710769831613,199.292,0.0,48.709638461877894,0.0
m,15,RC101_co_25.txt,4.25779,0.3286083072595701,199.292,0.0,72.71160039914652,0.0
m,20,C208_co_25.txt,5.159416666666667,0.5044770264673437,199.292,0.0,69.56315024358288,-0.15247441085257735
m,20,C101_co_25.txt,5.4697466666666665,0.2880655238540935,199.292,0.0,72.35365541116812,0.0
m,20,R111_co_25.txt,5.511006666666667,0.2767424696958043,199.292,0.0,98.41584348533637,-0.15414187398443052
m,20,R112_co_25.txt,5.160216666666667,0.5962089607959052,199.292,0.0,79.76633679922523,0.0
m,20,RC101_co_25.txt,6.511283333333333,1.2257160552237756,199.292,0.0,164.12156662312827,0.0
