param_name,param_value,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,instance
m,5,22.09798,7.832515288973267,1191.652,108.0787907963445,C102_co_100.txt
m,25,93.49064,13.34480394209671,929.4924,30.059164713943694,C102_co_100.txt
m,50,175.7148,72.65135329228218,895.591,31.522799653584094,C102_co_100.txt
m,75,301.3718,65.02408204427034,867.8384,7.963956887125868,C102_co_100.txt
m,100,311.1148,53.8320480030251,861.4636,11.904669978626023,C102_co_100.txt
