param_name,param_value,instance,avg_runtime,std_runtime,avg_solution_quality,std_solution_quality,runtime_dvt,solution_quality_dvt
I,15,R209_co_50.txt,34.8331,4.156810567009279,358.27166666666665,0.7026352776037985,28.73620850231357,-1.4889190328671258
I,20,RC101_co_50.txt,51.5806,2.9881554996351833,361.365,3.0913076521110017,107.18068049908085,-0.022317784969065765
I,20,RC208_co_50.txt,45.16446666666667,7.578622504342945,357.97566666666665,0.18994823856339135,79.38186367638203,-0.17586601463629595
I,20,R209_co_50.txt,49.1568,1.3034271249287426,364.4506666666667,6.901326708201349,81.67375439184359,0.21007094018661027
alpha,0.75,RC101_co_50.txt,66.28523333333334,2.4558272136559873,358.0853333333333,0.18994823856339135,166.24389303420972,-0.9296925217898193
alpha,0.75,RC208_co_50.txt,53.15336666666667,11.811476630943877,378.2056666666667,21.59372872695527,111.1117583588739,5.465417509822749
alpha,0.75,R209_co_50.txt,63.9388,24.748854837143472,366.6773333333333,8.217055453952668,136.3050859150557,0.8223195791248807
alpha,1.0,RC101_co_50.txt,32.60733333333334,3.8139597406544996,358.0686666666667,0.1772860212575544,30.971906283764884,-0.9343036343867293
alpha,1.0,RC208_co_50.txt,35.0921,10.818316993414458,358.491,0.8143960952755057,39.37696518763199,-0.03216154390283686
alpha,1.0,R209_co_50.txt,36.0991,8.411955825490288,358.294,0.5188034309832559,33.41509266605233,-1.4827782156801692
alpha,1.25,RC101_co_50.txt,24.896433333333334,4.333320806648562,361.4456666666667,3.3416711886918793,0.0,0.0
alpha,1.25,RC208_co_50.txt,25.177833333333332,5.963693573896408,358.60633333333334,0.46918795096779115,0.0,0.0
alpha,1.25,R209_co_50.txt,27.057733333333335,5.489072993988451,363.68666666666667,10.081690400589238,0.0,0.0
alpha,1.5,RC101_co_50.txt,19.178666666666665,2.302356880097726,390.8163333333333,8.863776640537221,-22.966208011053805,8.125887062785822
alpha,1.5,RC208_co_50.txt,24.846533333333333,6.1450180181455405,377.8186666666667,14.580324356245736,-1.3158399915269336,5.3574997281141155
alpha,1.5,R209_co_50.txt,21.1056,2.3080505865340126,369.7066666666667,14.957065799592293,-21.997900784988154,1.6552710208421275
alpha,1.75,RC101_co_50.txt,25.4949,1.8316391211152916,381.50866666666667,31.539086231743195,2.4038249120021216,5.550765121913202
alpha,1.75,RC208_co_50.txt,20.869666666666667,1.4999135252851534,384.2866666666667,13.55878262726167,-17.110950770188055,7.1611488549653854
alpha,1.75,R209_co_50.txt,19.2958,1.8209088692188857,364.2936666666667,5.840217832695388,-28.686561574509817,0.1669019119021945
beta,0.75,RC101_co_50.txt,28.22683333333333,8.439848968040444,364.36,8.81043296325442,13.377016520438659,0.806299148696392
beta,0.75,RC208_co_50.txt,24.7493,9.153415068158989,372.05266666666665,17.304207417080196,-1.7020262532518573,3.7496084378505996
beta,0.75,R209_co_50.txt,24.482266666666668,3.977934899333237,362.877,1.4809034404714216,-9.518412480966626,-0.22262753652411174
beta,1.0,RC101_co_50.txt,24.896433333333334,4.333320806648562,361.4456666666667,3.3416711886918793,0.0,0.0
beta,1.0,RC208_co_50.txt,25.177833333333332,5.963693573896408,358.60633333333334,0.46918795096779115,0.0,0.0
beta,1.0,R209_co_50.txt,27.057733333333335,5.489072993988451,363.68666666666667,10.081690400589238,0.0,0.0
beta,1.25,RC101_co_50.txt,28.107133333333334,5.197848943874122,359.8213333333333,3.3867366790663693,12.896224760440916,-0.44939903369525375
beta,1.25,RC208_co_50.txt,24.851399999999998,6.225150369268199,360.50766666666664,2.2940209967071676,-1.2965108197025188,0.5302007122015779
beta,1.25,R209_co_50.txt,24.189133333333334,5.2520824292211294,360.9216666666667,2.6038491379750455,-10.601774970064014,-0.7602698293402708
beta,1.5,RC101_co_50.txt,24.7621,2.8014340827511903,360.06966666666665,3.5357689875518563,-0.5395685861294753,-0.3806934560012339
beta,1.5,RC208_co_50.txt,24.908066666666667,4.781905165656607,364.40500000000003,10.289935033808531,-1.071445120377047,1.617000629288019
beta,1.5,R209_co_50.txt,25.089399999999998,7.0405103984015245,369.1016666666667,9.74975714227455,-7.274568453627565,1.4889190328671258
